dato,id,libres
OCUPACION,AL,73
OCUPACION,MA,3
OCUPACION,CA,21
OCUPACION,PA,21
OCUPACION,AN,144
OCUPACION,TE,29
OCUPACION,CE,20
OCUPACION,CY,102
OCUPACION,SJ,183
OCUPACION,PB,152
