dato,id,libres
OCUPACION,AL,0
OCUPACION,MA,21
OCUPACION,CA,75
OCUPACION,PA,62
OCUPACION,AN,450
OCUPACION,TE,42
OCUPACION,CE,15
OCUPACION,CY,381
OCUPACION,SJ,391
OCUPACION,PB,166
