dato,id,libres
OCUPACION,AL,240
OCUPACION,MA,194
OCUPACION,CA,258
OCUPACION,PA,72
OCUPACION,AN,502
OCUPACION,TE,60
OCUPACION,CE,291
OCUPACION,CY,366
OCUPACION,SJ,393
OCUPACION,PB,204
