dato,id,libres
OCUPACION,AL,111
OCUPACION,MA,2
OCUPACION,CA,23
OCUPACION,PA,50
OCUPACION,AN,102
OCUPACION,TE,11
OCUPACION,CE,2
OCUPACION,CY,147
OCUPACION,SJ,224
OCUPACION,PB,121
