dato,id,libres
OCUPACION,AL,261
OCUPACION,MA,251
OCUPACION,CA,231
OCUPACION,PA,82
OCUPACION,AN,500
OCUPACION,TE,76
OCUPACION,CE,322
OCUPACION,CY,383
OCUPACION,SJ,394
OCUPACION,PB,205
