dato,id,libres
OCUPACION,AL,2
OCUPACION,MA,0
OCUPACION,CA,45
OCUPACION,PA,60
OCUPACION,AN,416
OCUPACION,TE,47
OCUPACION,CE,1
OCUPACION,CY,367
OCUPACION,SJ,387
OCUPACION,PB,157
