dato,id,libres
OCUPACION,AL,294
OCUPACION,MA,247
OCUPACION,CA,260
OCUPACION,PA,71
OCUPACION,AN,505
OCUPACION,TE,110
OCUPACION,CE,335
OCUPACION,CY,385
OCUPACION,SJ,390
OCUPACION,PB,198
