dato,id,libres
OCUPACION,AL,94
OCUPACION,MA,12
OCUPACION,CA,51
OCUPACION,PA,67
OCUPACION,AN,307
OCUPACION,TE,72
OCUPACION,CE,142
OCUPACION,CY,300
OCUPACION,SJ,287
OCUPACION,PB,193
