dato,id,libres
OCUPACION,AL,75
OCUPACION,MA,41
OCUPACION,CA,79
OCUPACION,PA,62
OCUPACION,AN,320
OCUPACION,TE,72
OCUPACION,CE,164
OCUPACION,CY,279
OCUPACION,SJ,333
OCUPACION,PB,165
