dato,id,libres
OCUPACION,AL,57
OCUPACION,MA,9
OCUPACION,CA,59
OCUPACION,PA,58
OCUPACION,AN,200
OCUPACION,TE,58
OCUPACION,CE,72
OCUPACION,CY,158
OCUPACION,SJ,272
OCUPACION,PB,160
