dato,id,libres
OCUPACION,AL,180
OCUPACION,MA,44
OCUPACION,CA,171
OCUPACION,PA,5
OCUPACION,AN,469
OCUPACION,TE,82
OCUPACION,CE,191
OCUPACION,CY,302
OCUPACION,SJ,393
OCUPACION,PB,93
