dato,id,libres
OCUPACION,AL,252
OCUPACION,MA,242
OCUPACION,CA,270
OCUPACION,PA,75
OCUPACION,AN,505
OCUPACION,TE,72
OCUPACION,CE,321
OCUPACION,CY,386
OCUPACION,SJ,389
OCUPACION,PB,202
