dato,id,libres
OCUPACION,AL,206
OCUPACION,MA,225
OCUPACION,CA,267
OCUPACION,PA,76
OCUPACION,AN,480
OCUPACION,TE,80
OCUPACION,CE,218
OCUPACION,CY,362
OCUPACION,SJ,386
OCUPACION,PB,203
