dato,id,libres
OCUPACION,AL,183
OCUPACION,MA,181
OCUPACION,CA,245
OCUPACION,PA,91
OCUPACION,AN,474
OCUPACION,TE,75
OCUPACION,CE,307
OCUPACION,CY,366
OCUPACION,SJ,387
OCUPACION,PB,214
