dato,id,libres
OCUPACION,AL,188
OCUPACION,MA,212
OCUPACION,CA,247
OCUPACION,PA,76
OCUPACION,AN,493
OCUPACION,TE,55
OCUPACION,CE,243
OCUPACION,CY,384
OCUPACION,SJ,395
OCUPACION,PB,188
