dato,id,libres
OCUPACION,AL,100
OCUPACION,MA,191
OCUPACION,CA,222
OCUPACION,PA,64
OCUPACION,AN,356
OCUPACION,TE,72
OCUPACION,CE,191
OCUPACION,CY,199
OCUPACION,SJ,323
OCUPACION,PB,191
