dato,id,libres
OCUPACION,AL,172
OCUPACION,MA,110
OCUPACION,CA,207
OCUPACION,PA,68
OCUPACION,AN,476
OCUPACION,TE,97
OCUPACION,CE,274
OCUPACION,CY,339
OCUPACION,SJ,387
OCUPACION,PB,193
