dato,id,libres
OCUPACION,AL,103
OCUPACION,MA,89
OCUPACION,CA,184
OCUPACION,PA,82
OCUPACION,AN,464
OCUPACION,TE,62
OCUPACION,CE,284
OCUPACION,CY,321
OCUPACION,SJ,367
OCUPACION,PB,175
