dato,id,libres
OCUPACION,AL,131
OCUPACION,MA,76
OCUPACION,CA,173
OCUPACION,PA,77
OCUPACION,AN,454
OCUPACION,TE,85
OCUPACION,CE,63
OCUPACION,CY,332
OCUPACION,SJ,354
OCUPACION,PB,191
