dato,id,libres
OCUPACION,AL,188
OCUPACION,MA,88
OCUPACION,CA,174
OCUPACION,PA,57
OCUPACION,AN,420
OCUPACION,TE,68
OCUPACION,CE,247
OCUPACION,CY,305
OCUPACION,SJ,368
OCUPACION,PB,190
