dato,id,libres
OCUPACION,AL,38
OCUPACION,MA,50
OCUPACION,CA,149
OCUPACION,PA,76
OCUPACION,AN,439
OCUPACION,TE,29
OCUPACION,CE,274
OCUPACION,CY,371
OCUPACION,SJ,386
OCUPACION,PB,153
