dato,id,libres
OCUPACION,AL,126
OCUPACION,MA,6
OCUPACION,CA,12
OCUPACION,PA,38
OCUPACION,AN,207
OCUPACION,TE,53
OCUPACION,CE,54
OCUPACION,CY,79
OCUPACION,SJ,209
OCUPACION,PB,184
