dato,id,libres
OCUPACION,AL,93
OCUPACION,MA,56
OCUPACION,CA,112
OCUPACION,PA,21
OCUPACION,AN,355
OCUPACION,TE,76
OCUPACION,CE,192
OCUPACION,CY,332
OCUPACION,SJ,354
OCUPACION,PB,168
