dato,id,libres
OCUPACION,AL,201
OCUPACION,MA,184
OCUPACION,CA,247
OCUPACION,PA,56
OCUPACION,AN,496
OCUPACION,TE,54
OCUPACION,CE,300
OCUPACION,CY,383
OCUPACION,SJ,393
OCUPACION,PB,192
