dato,id,libres
OCUPACION,AL,142
OCUPACION,MA,32
OCUPACION,CA,117
OCUPACION,PA,58
OCUPACION,AN,324
OCUPACION,TE,85
OCUPACION,CE,171
OCUPACION,CY,270
OCUPACION,SJ,309
OCUPACION,PB,165
