dato,id,libres
OCUPACION,AL,253
OCUPACION,MA,241
OCUPACION,CA,263
OCUPACION,PA,78
OCUPACION,AN,499
OCUPACION,TE,99
OCUPACION,CE,312
OCUPACION,CY,389
OCUPACION,SJ,391
OCUPACION,PB,203
