dato,id,libres
OCUPACION,AL,12
OCUPACION,MA,38
OCUPACION,CA,53
OCUPACION,PA,39
OCUPACION,AN,224
OCUPACION,TE,52
OCUPACION,CE,79
OCUPACION,CY,247
OCUPACION,SJ,300
OCUPACION,PB,146
