dato,id,libres
OCUPACION,AL,187
OCUPACION,MA,194
OCUPACION,CA,276
OCUPACION,PA,92
OCUPACION,AN,477
OCUPACION,TE,52
OCUPACION,CE,322
OCUPACION,CY,378
OCUPACION,SJ,381
OCUPACION,PB,205
