dato,id,libres
OCUPACION,AL,85
OCUPACION,MA,41
OCUPACION,CA,109
OCUPACION,PA,62
OCUPACION,AN,264
OCUPACION,TE,58
OCUPACION,CE,129
OCUPACION,CY,234
OCUPACION,SJ,312
OCUPACION,PB,153
