dato,id,libres
OCUPACION,AL,237
OCUPACION,MA,248
OCUPACION,CA,273
OCUPACION,PA,81
OCUPACION,AN,507
OCUPACION,TE,68
OCUPACION,CE,325
OCUPACION,CY,354
OCUPACION,SJ,394
OCUPACION,PB,181
