dato,id,libres
OCUPACION,AL,172
OCUPACION,MA,124
OCUPACION,CA,221
OCUPACION,PA,42
OCUPACION,AN,489
OCUPACION,TE,98
OCUPACION,CE,252
OCUPACION,CY,181
OCUPACION,SJ,395
OCUPACION,PB,165
