dato,id,libres
OCUPACION,AL,197
OCUPACION,MA,41
OCUPACION,CA,134
OCUPACION,PA,67
OCUPACION,AN,365
OCUPACION,TE,80
OCUPACION,CE,138
OCUPACION,CY,277
OCUPACION,SJ,284
OCUPACION,PB,178
