dato,id,libres
OCUPACION,AL,164
OCUPACION,MA,69
OCUPACION,CA,157
OCUPACION,PA,50
OCUPACION,AN,285
OCUPACION,TE,65
OCUPACION,CE,130
OCUPACION,CY,85
OCUPACION,SJ,241
OCUPACION,PB,184
