dato,id,libres
OCUPACION,AL,33
OCUPACION,MA,26
OCUPACION,CA,41
OCUPACION,PA,69
OCUPACION,AN,275
OCUPACION,TE,43
OCUPACION,CE,159
OCUPACION,CY,310
OCUPACION,SJ,381
OCUPACION,PB,187
