dato,id,libres
OCUPACION,AL,274
OCUPACION,MA,258
OCUPACION,CA,275
OCUPACION,PA,86
OCUPACION,AN,504
OCUPACION,TE,103
OCUPACION,CE,329
OCUPACION,CY,393
OCUPACION,SJ,393
OCUPACION,PB,208
