dato,id,libres
OCUPACION,AL,95
OCUPACION,MA,153
OCUPACION,CA,225
OCUPACION,PA,63
OCUPACION,AN,483
OCUPACION,TE,113
OCUPACION,CE,266
OCUPACION,CY,302
OCUPACION,SJ,396
OCUPACION,PB,140
