dato,id,libres
OCUPACION,AL,221
OCUPACION,MA,225
OCUPACION,CA,249
OCUPACION,PA,83
OCUPACION,AN,419
OCUPACION,TE,87
OCUPACION,CE,240
OCUPACION,CY,296
OCUPACION,SJ,364
OCUPACION,PB,207
