dato,id,libres
OCUPACION,AL,15
OCUPACION,MA,21
OCUPACION,CA,114
OCUPACION,PA,48
OCUPACION,AN,414
OCUPACION,TE,85
OCUPACION,CE,226
OCUPACION,CY,341
OCUPACION,SJ,389
OCUPACION,PB,102
