dato,id,libres
OCUPACION,AL,126
OCUPACION,MA,2
OCUPACION,CA,48
OCUPACION,PA,63
OCUPACION,AN,138
OCUPACION,TE,17
OCUPACION,CE,21
OCUPACION,CY,188
OCUPACION,SJ,247
OCUPACION,PB,120
