dato,id,libres
OCUPACION,AL,141
OCUPACION,MA,82
OCUPACION,CA,122
OCUPACION,PA,50
OCUPACION,AN,301
OCUPACION,TE,90
OCUPACION,CE,160
OCUPACION,CY,287
OCUPACION,SJ,287
OCUPACION,PB,177
