dato,id,libres
OCUPACION,AL,220
OCUPACION,MA,178
OCUPACION,CA,235
OCUPACION,PA,86
OCUPACION,AN,460
OCUPACION,TE,63
OCUPACION,CE,300
OCUPACION,CY,371
OCUPACION,SJ,396
OCUPACION,PB,180
