dato,id,libres
OCUPACION,AL,122
OCUPACION,MA,1
OCUPACION,CA,1
OCUPACION,PA,33
OCUPACION,AN,207
OCUPACION,TE,31
OCUPACION,CE,87
OCUPACION,CY,248
OCUPACION,SJ,290
OCUPACION,PB,149
