dato,id,libres
OCUPACION,AL,23
OCUPACION,MA,13
OCUPACION,CA,33
OCUPACION,PA,45
OCUPACION,AN,123
OCUPACION,TE,8
OCUPACION,CE,35
OCUPACION,CY,79
OCUPACION,SJ,227
OCUPACION,PB,181
