dato,id,libres
OCUPACION,AL,110
OCUPACION,MA,1
OCUPACION,CA,63
OCUPACION,PA,8
OCUPACION,AN,292
OCUPACION,TE,64
OCUPACION,CE,182
OCUPACION,CY,325
OCUPACION,SJ,372
OCUPACION,PB,80
