dato,id,libres
OCUPACION,AL,58
OCUPACION,MA,1
OCUPACION,CA,19
OCUPACION,PA,48
OCUPACION,AN,121
OCUPACION,TE,44
OCUPACION,CE,16
OCUPACION,CY,64
OCUPACION,SJ,160
OCUPACION,PB,156
