dato,id,libres
OCUPACION,AL,147
OCUPACION,MA,3
OCUPACION,CA,138
OCUPACION,PA,92
OCUPACION,AN,355
OCUPACION,TE,83
OCUPACION,CE,121
OCUPACION,CY,305
OCUPACION,SJ,305
OCUPACION,PB,205
