dato,id,libres
OCUPACION,AL,189
OCUPACION,MA,128
OCUPACION,CA,219
OCUPACION,PA,66
OCUPACION,AN,474
OCUPACION,TE,82
OCUPACION,CE,290
OCUPACION,CY,334
OCUPACION,SJ,393
OCUPACION,PB,181
