dato,id,libres
OCUPACION,AL,114
OCUPACION,MA,0
OCUPACION,CA,6
OCUPACION,PA,38
OCUPACION,AN,152
OCUPACION,TE,56
OCUPACION,CE,55
OCUPACION,CY,1
OCUPACION,SJ,178
OCUPACION,PB,189
