dato,id,libres
OCUPACION,AL,80
OCUPACION,MA,0
OCUPACION,CA,1
OCUPACION,PA,28
OCUPACION,AN,114
OCUPACION,TE,15
OCUPACION,CE,24
OCUPACION,CY,15
OCUPACION,SJ,173
OCUPACION,PB,188
