dato,id,libres
OCUPACION,AL,182
OCUPACION,MA,25
OCUPACION,CA,159
OCUPACION,PA,65
OCUPACION,AN,456
OCUPACION,TE,50
OCUPACION,CE,222
OCUPACION,CY,355
OCUPACION,SJ,391
OCUPACION,PB,169
