dato,id,libres
OCUPACION,AL,265
OCUPACION,MA,252
OCUPACION,CA,284
OCUPACION,PA,80
OCUPACION,AN,503
OCUPACION,TE,69
OCUPACION,CE,316
OCUPACION,CY,376
OCUPACION,SJ,393
OCUPACION,PB,200
