dato,id,libres
OCUPACION,AL,254
OCUPACION,MA,214
OCUPACION,CA,252
OCUPACION,PA,82
OCUPACION,AN,501
OCUPACION,TE,71
OCUPACION,CE,307
OCUPACION,CY,389
OCUPACION,SJ,389
OCUPACION,PB,205
