dato,id,libres
OCUPACION,AL,117
OCUPACION,MA,39
OCUPACION,CA,172
OCUPACION,PA,54
OCUPACION,AN,368
OCUPACION,TE,46
OCUPACION,CE,198
OCUPACION,CY,351
OCUPACION,SJ,376
OCUPACION,PB,146
