dato,id,libres
OCUPACION,AL,111
OCUPACION,MA,19
OCUPACION,CA,105
OCUPACION,PA,90
OCUPACION,AN,253
OCUPACION,TE,71
OCUPACION,CE,90
OCUPACION,CY,241
OCUPACION,SJ,295
OCUPACION,PB,190
