dato,id,libres
OCUPACION,AL,182
OCUPACION,MA,12
OCUPACION,CA,51
OCUPACION,PA,52
OCUPACION,AN,324
OCUPACION,TE,60
OCUPACION,CE,138
OCUPACION,CY,258
OCUPACION,SJ,273
OCUPACION,PB,187
