dato,id,libres
OCUPACION,AL,103
OCUPACION,MA,108
OCUPACION,CA,185
OCUPACION,PA,85
OCUPACION,AN,419
OCUPACION,TE,92
OCUPACION,CE,267
OCUPACION,CY,323
OCUPACION,SJ,377
OCUPACION,PB,203
