dato,id,libres
OCUPACION,AL,91
OCUPACION,MA,163
OCUPACION,CA,208
OCUPACION,PA,58
OCUPACION,AN,334
OCUPACION,TE,65
OCUPACION,CE,168
OCUPACION,CY,172
OCUPACION,SJ,301
OCUPACION,PB,192
