dato,id,libres
OCUPACION,AL,243
OCUPACION,MA,241
OCUPACION,CA,253
OCUPACION,PA,87
OCUPACION,AN,410
OCUPACION,TE,92
OCUPACION,CE,240
OCUPACION,CY,284
OCUPACION,SJ,357
OCUPACION,PB,208
