dato,id,libres
OCUPACION,AL,81
OCUPACION,MA,39
OCUPACION,CA,182
OCUPACION,PA,58
OCUPACION,AN,453
OCUPACION,TE,67
OCUPACION,CE,233
OCUPACION,CY,366
OCUPACION,SJ,399
OCUPACION,PB,104
