dato,id,libres
OCUPACION,AL,73
OCUPACION,MA,37
OCUPACION,CA,40
OCUPACION,PA,77
OCUPACION,AN,213
OCUPACION,TE,44
OCUPACION,CE,99
OCUPACION,CY,172
OCUPACION,SJ,250
OCUPACION,PB,166
