dato,id,libres
OCUPACION,AL,107
OCUPACION,MA,77
OCUPACION,CA,167
OCUPACION,PA,78
OCUPACION,AN,395
OCUPACION,TE,90
OCUPACION,CE,252
OCUPACION,CY,310
OCUPACION,SJ,366
OCUPACION,PB,198
