dato,id,libres
OCUPACION,AL,87
OCUPACION,MA,1
OCUPACION,CA,15
OCUPACION,PA,53
OCUPACION,AN,145
OCUPACION,TE,38
OCUPACION,CE,27
OCUPACION,CY,50
OCUPACION,SJ,175
OCUPACION,PB,168
