dato,id,libres
OCUPACION,AL,250
OCUPACION,MA,215
OCUPACION,CA,258
OCUPACION,PA,82
OCUPACION,AN,444
OCUPACION,TE,105
OCUPACION,CE,262
OCUPACION,CY,324
OCUPACION,SJ,367
OCUPACION,PB,208
