dato,id,libres
OCUPACION,AL,283
OCUPACION,MA,255
OCUPACION,CA,285
OCUPACION,PA,79
OCUPACION,AN,506
OCUPACION,TE,124
OCUPACION,CE,325
OCUPACION,CY,376
OCUPACION,SJ,394
OCUPACION,PB,214
